Month,New Reports,Processed Reports,Backlog,Capacity,Actual Processed
3,48,38,10,236.03370298269783,235.6947745430212
4,30,31,9,236.03370298269783,235.12268687638837
5,54,23,40,236.03370298269783,234.88565688386961
6,39,28,51,236.03370298269783,234.98864217044888
7,43,30,64,236.03370298269783,235.17250419349196
8,49,21,92,236.03370298269783,235.79918566586883
9,36,30,98,236.03370298269783,234.53654093456117
10,42,18,122,236.03370298269783,234.9754205857387
11,43,33,132,236.03370298269783,235.1591743498652
12,45,20,157,236.03370298269783,234.79937936696547
13,40,27,170,236.03370298269783,236.03247904732007
14,40,27,183,236.03370298269783,235.43197300723932

Total Reports,509
Total Processed,326
Final Backlog,183

Processed Report Details
Month,Source,Risk Type,Supervision Cost,Accessibility,Potential Damage,Priority
3,crowdsourcing,privacy,4.803168885277099,0.41717378651187026,6805.614205135253,7.9516029384774125
3,expert,AI alignment,14.441305264053023,0.5268727862230413,933.8397504970457,6.200539094954504
3,crowdsourcing,misinformation,6.585273550829123,0.4349363686026685,529.0722660076249,5.44290577367553
3,community,misinformation,2.006548658925447,0.8070903479816821,270.44490407123305,5.39031968019384
3,crowdsourcing,security,4.73109761954712,0.30146404924223136,723.88990191887,5.390106723879307
3,expert,ethical,17.87349215268063,0.28699603017362957,508.8421000747219,4.990675160801931
3,crowdsourcing,misinformation,9.55862317778969,0.6292119722903109,214.33511699511206,4.911641296460076
3,expert,long-term societal impact,16.77995175949572,0.29913823662311817,403.01128280001205,4.800375756901458
3,community,bias,16.35186671476116,0.9184351381641832,116.72065032808914,4.683984569833238
3,crowdsourcing,ethical,2.952022591317419,0.61856364175356,145.2485391100181,4.50915987957637
3,crowdsourcing,bias,6.578859394899731,0.5582340970384639,155.97216202423567,4.478120360048187
3,community,privacy,9.695598424428379,0.9121610583577509,92.97814205024062,4.452147674867124
3,community,user experience,3.0646508338417098,0.5238550636144458,154.64570373149792,4.406864785038539
3,expert,long-term societal impact,3.230455029580065,0.5168379185697655,156.71622372842708,4.406681281640079
3,community,bias,3.5143695330481095,0.8627238370694211,87.44168774700778,4.336480325906571
3,crowdsourcing,robustness,1.6493849972606933,0.8960325525952284,67.20327674392914,4.114413879502796
3,community,bias,5.9863645417558065,0.7817910657398156,69.93630767616983,4.019541639888542
3,expert,AI alignment,9.489692857175086,0.15390218804306982,351.28019354423026,4.00847417773743
3,crowdsourcing,misinformation,2.8079135621451536,0.708180888068668,74.90795940647166,3.9898796678921538
3,crowdsourcing,ethical,6.563057031567488,0.7195264381568042,62.49946358490597,3.8279893670066367
3,crowdsourcing,security,5.172747783442681,0.36590605213813754,115.50978959748703,3.767360891984194
3,community,user experience,5.233232331890025,0.8090304662879114,38.52015170595256,3.4708470777172153
3,crowdsourcing,ethical,5.084394858783298,0.34910322218759215,78.93535372786941,3.3518876040991437
3,crowdsourcing,misinformation,9.448789793605727,0.5917492640192418,45.92631135812479,3.3385011072668984
3,community,user experience,2.7522799662325212,0.875029293758834,30.526487936750147,3.3218500581058548
3,community,bias,3.9976827927432317,0.8763810164116889,29.80340513019182,3.3002396956253897
3,community,privacy,4.042669949140366,0.676964585628182,37.739215784481736,3.278958655724975
3,community,content moderation,3.8812857061776986,0.909803653846152,25.456028055802115,3.1846978489596443
3,community,privacy,4.061846684164223,0.7550825749158458,30.654071505767355,3.184133447144771
3,community,privacy,3.7064591154128506,0.8330504686695763,26.658014136159093,3.144474260017238
3,community,misinformation,5.905317214664993,0.599860147087811,34.95823409361669,3.0896802280108475
3,community,privacy,1.441243080237897,0.679944888833658,26.97276264164845,2.9621750813338705
3,community,privacy,10.234376428779658,0.5623550968547955,31.922558450286665,2.9418996234756105
3,crowdsourcing,bias,5.32304061227295,0.7173365138545018,24.838892602967768,2.934805601978019
