Month,New Reports,Processed Reports,Backlog,Capacity,Actual Processed
3,40,22,18,162.4384851233472,160.74822673845097
4,43,13,48,162.4384851233472,161.5049291702798
5,43,23,68,162.4384851233472,162.01031955429272
6,48,19,97,162.4384851233472,162.43398512706588
7,46,19,124,162.4384851233472,161.5477798269479
8,46,20,150,162.4384851233472,161.74357758169117
9,46,19,177,162.4384851233472,162.3238077551303
10,27,20,184,162.4384851233472,161.71501756672075
11,48,13,219,162.4384851233472,162.21973714127463
12,38,20,237,162.4384851233472,162.1122838858782
13,41,22,256,162.4384851233472,161.9113457193947
14,42,20,278,162.4384851233472,162.30997162350135

Total Reports,508
Total Processed,230
Final Backlog,278

Processed Report Details
Month,Source,Risk Type,Supervision Cost,Accessibility,Potential Damage,Priority
3,crowdsourcing,robustness,10.683694533090467,0.7588219570986381,11.19260112428937,2.2505748564182917
3,community,misinformation,4.235226255721867,0.8756866938924985,63.36204687505944,4.033980451143546
3,community,misinformation,6.321527369068044,0.8568157779341253,13.46305570018773,2.528553334561923
3,crowdsourcing,ethical,21.89123527343377,0.8141143763073551,618.1875138777747,6.223122432986629
3,community,misinformation,2.9344849486300975,0.8198432151695001,12.22878884367191,2.4002279647942504
3,community,privacy,4.450259204640584,0.9266944450509174,8.671909632964226,2.2012398923640575
3,crowdsourcing,robustness,9.590853952829848,0.4165927591131136,59.9582037814701,3.2572559365376823
3,community,misinformation,3.8338224460194463,0.5896082980902705,92.81635687077782,4.0204341589263395
3,community,bias,4.071948595951434,0.8033633530882712,1.4302966920881843,0.7650249284710603
3,crowdsourcing,robustness,8.896977822622924,0.32582996302862655,684.3527096553478,5.411568451011772
3,community,privacy,3.6787988420832662,0.4401123958043226,5.110816779604632,1.1784499960655184
3,crowdsourcing,misinformation,6.8655128462775625,0.28448651477294307,11.981727135147313,1.4835662050656606
3,community,misinformation,3.910958248876606,0.9326895246891933,0.8713860992249689,0.5948354783796065
3,community,privacy,6.259009821543678,0.8078403761546434,44.38101953565678,3.6069310436283004
3,crowdsourcing,privacy,16.31326172750414,0.19897125533473908,183.36848005862026,3.6239423646542095
3,community,user experience,7.37367626523588,0.7249677466777917,58.01177273657325,3.762517019395531
3,expert,security,12.804005105299034,0.5002407422453592,472.07117326958837,5.468689622754877
3,community,user experience,4.655931411805554,0.7313529227155962,55.20878947035908,3.7227278182279986
3,expert,security,12.18009706223056,0.15671178525044605,49.05398618759094,2.1618665343548473
3,community,bias,1.882064557939854,0.8476146184832781,112.97526359206658,4.572228362739207
3,community,misinformation,4.909629548033462,0.7421275837383428,56.70867615857069,3.7631765987114285
3,community,user experience,3.0052508996128524,0.62435039079756,18.007808255236625,2.5049692205479532
4,crowdsourcing,ethical,3.3306800968069177,0.7229026812461231,11.196333078069065,2.207599372795696
3,crowdsourcing,bias,7.771559092879257,0.48052266482176126,449.3429568377975,5.379526201900727
4,community,privacy,5.802574860525999,0.8276108706939505,157.18338937076757,4.8758587970185445
3,crowdsourcing,misinformation,7.1069026873733785,0.435151821298918,67.09104909187676,3.4076694659738167
