Month,New Reports,Processed Reports,Backlog,Capacity,Actual Processed
3,35,7,28,136.17215960132742,127.34526803401207
4,38,5,61,136.17215960132742,113.39901696664138
5,44,0,105,136.17215960132742,0
6,41,0,146,136.17215960132742,0
7,40,0,186,136.17215960132742,0
8,42,0,228,136.17215960132742,0
9,41,1,268,136.17215960132742,11.901517928993357
10,48,0,316,136.17215960132742,0
11,37,0,353,136.17215960132742,0
12,40,0,393,136.17215960132742,0
13,44,0,437,136.17215960132742,0
14,42,0,479,136.17215960132742,0

Total Reports,492
Total Processed,13
Final Backlog,479

Processed Report Details
Month,Source,Risk Type,Supervision Cost,Accessibility,Potential Damage,Priority
3,crowdsourcing,misinformation,6.052540414961194,0.4091521983267394,1295.7840987198335,6.275087603917862
3,expert,robustness,58.153347699432466,0.180173238560374,2249.3472988570115,6.0070233474931305
3,expert,interpretability,32.2689444466546,0.17378965522753723,1355.5953434804967,5.46632212267479
3,crowdsourcing,bias,8.501591716574616,0.7304212615005893,256.7096346626951,5.2391307659784365
3,crowdsourcing,security,13.076085843633642,0.7166200158302986,224.79401765297337,5.088163412000562
3,community,misinformation,4.0203927916155955,0.8989780991722272,172.8755522006899,5.05248930189621
3,community,misinformation,5.272365121139952,0.8399584113154184,135.1660310770116,4.74087036645464
4,expert,interpretability,51.81861711604599,0.3180319224622377,7158.293117950074,7.730862485731969
4,expert,long-term societal impact,50.156759149216825,0.10143756978001457,6745.181736657519,6.529732428636641
4,community,privacy,3.97548979361972,0.9586519721107108,389.98023973058275,5.9265401539365214
4,community,privacy,4.821381274152593,0.6592303345194312,408.2455110237114,5.598895272146615
4,crowdsourcing,ethical,2.6267696336062576,0.3327464632984054,661.5803589072123,5.398789313363975
9,expert,robustness,11.901517928993357,0.37933282878138985,22413.984242840907,9.04821666402671
