Month,New Reports,Processed Reports,Backlog,Capacity,Actual Processed
3,60,22,38,168.04017649058062,167.75373308960704
4,31,21,48,168.04017649058062,167.83198354375082
5,42,19,71,168.04017649058062,167.90565577063776
6,38,23,86,168.04017649058062,167.39352128253438
7,37,11,112,168.04017649058062,167.09452117710606
8,39,27,124,168.04017649058062,167.27203639861
9,44,22,146,168.04017649058062,168.03125765509574
10,40,10,176,168.04017649058062,167.90525875081534
11,57,24,209,168.04017649058062,166.56756150842284
12,58,22,245,168.04017649058062,168.01344231282974
13,34,21,258,168.04017649058062,167.0261560563541
14,54,21,291,168.04017649058062,167.7859161598737

Total Reports,534
Total Processed,243
Final Backlog,291

Processed Report Details
Month,Source,Risk Type,Supervision Cost,Accessibility,Potential Damage,Priority
3,expert,AI alignment,19.774915574952207,0.1678474123702687,864.4397802987077,4.984250115122455
3,community,content moderation,2.857578263338162,0.7677044884717685,11.19951189961057,2.2615459451085402
3,community,privacy,14.945921186905176,0.584511333129574,8.947776252797546,1.8293886322530712
3,community,privacy,8.14115436707213,0.6034682450758998,1.3457820067660942,0.5945066495199305
3,crowdsourcing,ethical,9.765999700031756,0.7922733355614944,3.845521437499544,1.3979027464083567
3,crowdsourcing,privacy,8.040867724734424,0.6814642347816504,8.660807724476793,1.931815673891006
3,community,misinformation,6.528749588703443,0.7700371313372731,37.65333237958155,3.401012832996159
3,community,user experience,5.276657450985083,0.8146285285065474,55.10740233984399,3.8262921626319937
3,community,misinformation,15.517506731369453,0.9300387888015418,23.74366262239025,3.139075934217303
3,community,user experience,1.9448808861706628,0.6261823433710683,149.91288783372258,4.5525370829338785
3,crowdsourcing,misinformation,11.3574741787302,0.22504124111854407,40.85833278850699,2.321878759493622
3,community,user experience,4.767185565157157,0.6437794218649132,5.328249851813127,1.4884487045553678
3,community,bias,7.0208498713756065,0.9563901585782065,31.71355394464608,3.4445930497997432
3,crowdsourcing,misinformation,9.797447674599566,0.6907128764041222,90.04824210397682,4.146264431984196
3,community,user experience,1.7312468293059686,0.7575219695025803,40.01757912621802,3.4440715204346675
3,community,content moderation,4.315949217540501,0.8682829138720048,51.55660070949568,3.8235352407880896
3,crowdsourcing,security,5.871987714483854,0.27639583943016816,321.0827314802715,4.496982690340914
3,crowdsourcing,misinformation,10.487903463334293,0.3577500627564538,13.688992636125574,1.7744841014095711
3,crowdsourcing,misinformation,10.67526832390128,0.6380921671820483,44.67732552439783,3.384669935005564
3,crowdsourcing,security,4.249887759778734,0.13208488071430075,57.1707820002711,2.146094535218678
3,crowdsourcing,misinformation,3.043790988001107,0.3280546479622187,21.93214056263897,2.103516970111537
3,community,user experience,1.6405100291362211,0.8356746922851424,15.027523760819395,2.6069857253200177
3,community,misinformation,3.1956994024916137,0.6040275606129233,42.18543740330425,3.2764337953588023
3,crowdsourcing,privacy,7.025376866537159,0.5824927938548763,51.36716462694082,3.431435669374942
3,community,bias,6.745874467276651,0.8232945978575215,0.24001323764810678,0.18032089177267063
3,community,privacy,12.163836049238355,0.824213628721153,43.7865255148892,3.6133325918157695
3,community,misinformation,2.249002610660938,0.6862184711985272,37.09615238920869,3.2754854318251896
3,expert,AI alignment,46.94191162566558,0.39304867652059344,209.20463416552937,4.421579078624574
3,expert,robustness,15.214399291512336,0.0977005754122803,97.59081394364478,2.3546725462923677
3,crowdsourcing,privacy,5.317797710093729,0.8154016061688525,17.094059824064132,2.7039433686977463
3,community,privacy,3.8755574507296298,0.6911992247022088,42.36734916739779,3.410628729589525
3,expert,ethical,5.978763378806057,0.08587279827985048,674.3747198365169,4.076018397205241
3,crowdsourcing,privacy,5.409323403555646,0.400796436020573,73.79034836186781,3.4201796933808124
3,crowdsourcing,ethical,5.480495925740214,0.4241316476696524,68.18696488819866,3.3985355009198437
3,community,bias,5.443705176677123,0.9633384182362902,27.768060985950637,3.323237279747967
3,community,bias,6.531197399015577,0.7983853505482561,21.400717839874474,2.895139242834592
3,community,misinformation,4.13662326857526,0.7847409665578092,67.98147387456252,3.9954050086679347
3,community,privacy,8.712225450910944,0.7395339611403446,4.778510965694038,1.5115761314812741
3,community,user experience,6.473325575639005,0.5847531141611959,24.915133235569996,2.7452947160178662
3,community,misinformation,6.776212742423996,0.8036799424681967,30.619861224923927,3.2429269950029656
3,community,privacy,2.3583131145245573,0.6451637800000711,1.673639557596629,0.7322580912124064
3,community,content moderation,4.344332482451144,0.7943912475417217,20.441836711440754,2.847163595084627
3,community,privacy,3.4580101512253214,0.4638547156750022,1.3091924141160893,0.4745402451086218
3,community,bias,3.9255944441547905,0.6385497031384884,262.40600206323745,5.127287466681965
3,community,privacy,6.664388697595156,0.8567537287912543,49.706438636677184,3.774740050701337
3,community,content moderation,5.711337025681075,0.8883190989815966,155.8682834760014,4.937783365569335
3,expert,security,9.28217379905751,0.4607999633942046,1573.5519899396727,6.587677691746863
3,community,bias,3.7530274533322654,0.7421020759877557,22.897174446327195,2.8899294762636836
3,expert,long-term societal impact,38.962381690297356,0.054191281478379136,149.90991280438882,2.2108875108238766
3,crowdsourcing,privacy,5.101642608403369,0.19272941475497254,92.18882154208066,2.9321265237968794
3,community,misinformation,16.733156355168283,0.7135065053529183,82.743033784033,4.094972579603627
3,community,user experience,4.454762691681042,0.5763435317095246,6.115417284321567,1.509525019393052
3,community,misinformation,4.614443181719187,0.7706476894621984,54.09751493312609,3.7539676262483836
3,community,misinformation,2.0923385571005215,0.7847717318197664,21.29471544603576,2.874213622119888
3,crowdsourcing,privacy,7.075965099391499,0.43957494029440713,436.0807622577104,5.261083588303025
3,community,content moderation,8.218258031117099,0.5401689481810074,3.464297510967085,1.054766958570215
3,expert,security,21.673890510806288,0.04299898672707397,150.21437131717386,2.0094301729259767
3,community,content moderation,9.042555507954233,0.9474115160106702,4.472706437747154,1.6558430607810082
3,community,user experience,2.557670224563904,0.5784469124533757,72.93299459871396,3.765559565552383
3,expert,ethical,14.409120598152017,0.26207941601458645,793.5619258882684,5.342220590520943
4,community,user experience,1.9839511592372847,0.822082833922318,31.4311814699227,3.2898573478323594
4,community,privacy,1.6489981352249,0.7891180640319745,14.328433622861535,2.5101540516318415
4,community,privacy,5.472105705683079,0.21782358381360434,1.4622376896101352,0.27650220038070183
4,crowdsourcing,security,2.83719305227421,0.1215119344531011,61.982263282231955,2.143775125397929
4,crowdsourcing,bias,18.395459418955554,0.49141312128146886,72.15817883089804,3.596201394086252
4,crowdsourcing,security,8.362817400872334,0.7999118369223472,163.17134574927516,4.879179391191282
4,community,privacy,4.5960632233631165,0.9274994642069636,26.502867535946528,3.241865346638497
4,crowdsourcing,robustness,5.529025699674763,0.1883936029794798,12.434717138618101,1.2067552787834734
4,community,content moderation,10.727836818784839,0.864696610664013,100.58504993773991,4.477058955022414
4,crowdsourcing,ethical,7.1063839835435925,0.5431312026379721,6.752134881612992,1.5405797044419562
4,community,misinformation,4.237153942588423,0.934696211941517,20.714424741946893,3.013655407220078
4,crowdsourcing,misinformation,5.068772111875013,0.6268176549073325,43.70418086166481,3.346197301321048
4,community,content moderation,5.8102485330202045,0.7489553160034886,27.54845308463252,3.0741996049155578
4,community,misinformation,3.225081656829614,0.5927155624273638,3.3212944803349354,1.0880847096251274
4,expert,ethical,14.091229159896647,0.2792524681667209,121.14870713302173,3.5505099619403415
4,community,bias,9.994217288488741,0.8186352391712045,14.30093578781506,2.542172695860903
4,community,privacy,4.977592399283451,0.4126366819184004,2.0668707451771517,0.6167339998926801
4,crowdsourcing,misinformation,8.294409536047425,0.8969618978799758,813.4066460733042,6.593858954480769
4,community,misinformation,4.009664215619378,0.6879256802297545,3.2752590171484686,1.1796190814008776
4,expert,AI alignment,16.92163855558916,0.1665400350080471,1715.9259434360433,5.658681779436882
4,community,privacy,3.828263695986335,0.7161434358726104,2.0206335566849365,0.8948887170723173
4,community,privacy,4.5510622216034395,0.7946724547629435,30.365099568823915,3.224074616242665
4,crowdsourcing,privacy,5.354456989863522,0.4008353588938524,43.755148448163304,2.9198556183691986
4,community,bias,4.7319114677048795,0.8016019693384434,91.40045641564163,4.307663824337199
4,crowdsourcing,bias,9.27093420498666,0.31021713146550034,182.37320591823197,4.053093531167043
4,expert,interpretability,53.811425902093056,0.2789044047699336,1550.3473154823907,6.071658078510003
4,expert,robustness,44.7870373142787,0.30901674061627415,203.79782275073254,4.158522689224327
4,expert,long-term societal impact,12.068809377027279,0.06497278568958187,645.9758201860924,3.7605219445224187
4,crowdsourcing,privacy,6.201680206855748,0.624631802245052,45.95448502453978,3.3913030202474275
4,community,misinformation,7.633314156261591,0.7331434731998171,2.40205974154446,1.0156126436372666
4,community,content moderation,5.104204867445843,0.8559539544161516,12.224292148306981,2.4391620734786423
5,expert,AI alignment,22.353132728921743,0.20297726448523498,3439.216455299161,6.549769115870051
5,community,bias,9.245882308026085,0.8194981011230242,0.9657299729388891,0.5830051846124049
5,community,user experience,2.533028399877554,0.6077684155279529,20.362063136099408,2.593418608112845
5,crowdsourcing,bias,2.356005916318453,0.6821066963094247,54.943848686607,3.65007539901044
5,community,privacy,1,0.3216135801082522,75.77718753778058,3.233605708491695
5,community,bias,7.653031076558702,0.8202407143801156,5.951924619640847,1.7718986935729293
5,crowdsourcing,misinformation,14.592020589981756,0.43111416361968985,90.10214050246339,3.6849795830693246
5,crowdsourcing,robustness,4.833277651734509,0.19457611578515088,332.10816673602596,4.183885359950771
5,community,misinformation,4.86324297088724,0.8223195668646975,2.0922723366742835,1.000821745244545
5,expert,ethical,6.306248539084957,0.34848010174148253,114.6400904240833,3.7123466912295
5,community,misinformation,4.0125306652739425,0.6667486373121279,0.8911474338945791,0.46635406342050306
5,crowdsourcing,robustness,3.570559651357481,0.4418360424759535,18.466694495597167,2.2147644300987674
5,community,misinformation,2.774106606652482,0.7107872444202383,201.68036800526457,4.9722536045258705
5,community,bias,2.1779998498909334,0.7172042609661464,7.467971775495608,1.8494088738893755
5,community,privacy,10.34980817735127,0.6498126326478971,17.255761640932032,2.502501932579588
5,crowdsourcing,robustness,9.354903180562822,0.36383346841004116,929.5047827866164,5.82654553095503
5,community,misinformation,11.273262974507384,0.18251315143333585,24.599006185467374,1.7028630696150577
5,crowdsourcing,ethical,7.6147009247605935,0.7174909918134471,88.70912704686079,4.168957161935682
5,crowdsourcing,privacy,9.936049715541094,0.5264392839452984,11.24410907675859,1.9343204950002888
5,crowdsourcing,privacy,5.3880948024203885,0.5123203834071489,17.673595118246908,2.3080245748684303
5,crowdsourcing,ethical,17.176182674464627,0.3063220440192168,465.78938526303267,4.967599438127073
5,community,user experience,2.7917723019926526,0.5715682632981176,13.206639864455493,2.1457553857639367
5,community,bias,5.520645875117216,0.7453448781731394,3.288370445648381,1.2386553709979724
5,community,privacy,8.159609207582694,0.7888380120443675,60.224987388800685,3.8817237712744164
5,community,bias,2.871342203181541,0.8667716409860658,22.059788106511014,3.0017540430959264
5,community,user experience,4.093519869191249,0.7964701266536388,36.903824238227486,3.414205526528404
5,community,privacy,4.779834283239332,0.8154156716800185,30.230143002340704,3.2445487318855952
5,crowdsourcing,security,4.027393262691207,0.42670560474129565,273.675368502323,4.768808404614451
5,community,content moderation,3.1507389072945466,0.7818032201418343,52.55526712523182,3.7397597437323697
5,community,misinformation,3.623366867263746,0.7830540449558159,12.530948649335016,2.380694551020639
5,crowdsourcing,robustness,4.254759318326229,0.41148141571363855,96.50176935454158,3.706441452311705
5,community,misinformation,2.1230342516993996,0.7354485688475539,19.852157106827264,2.7472863329028354
5,expert,security,35.40877457359312,0.5138218061904707,9.780858627272293,1.7960201207410624
5,crowdsourcing,misinformation,18.584934458564337,0.7688542088923993,25.342813206518898,3.019689425467055
5,crowdsourcing,bias,11.714238368343146,0.21876962078906326,89.20879093408342,3.0212135196619303
5,crowdsourcing,ethical,4.024087458733062,0.45427725090975485,140.3698685058688,4.1707937127258345
5,crowdsourcing,ethical,6.217278999635957,0.3382811351841598,81.81431813298543,3.356068919703017
5,community,privacy,2.9159375021323455,0.5729941612654835,32.154395443944715,2.9665238736070836
5,expert,AI alignment,16.867696684523654,0.648882445158482,494.8597777387912,5.7748801331366035
5,community,bias,2.507245198229713,0.8293430936306089,33.04258803448248,3.346517382792232
5,community,misinformation,7.5682029792996435,0.5205777175235782,9.690811941685729,1.7992018329328712
5,community,privacy,4.494399505507908,0.9073382326212258,3.625376381718648,1.4561567941428455
6,community,misinformation,3.1885688529834817,0.953688464245452,39.91861000717603,3.6653528070058203
6,crowdsourcing,robustness,3.367184325730404,0.6953355558668807,129.16956852967024,4.508837614801063
6,community,user experience,6.5535745464768205,0.44045945488630556,8.940774462316892,1.5969702422178211
6,community,user experience,4.828190121617805,0.4950865462216646,34.55597528306307,2.8963647889908444
6,community,privacy,7.678680356893438,0.43869172207822044,4.872345920732157,1.143412861348192
6,crowdsourcing,security,7.184581325635149,0.583001064905706,98.18737737030246,4.064629846730055
6,community,bias,5.939992929307717,0.6993632000850948,20.139423601366822,2.713685740757804
6,community,bias,6.250829229911201,0.6251569863798887,16.857627324159917,2.445703439423758
6,community,privacy,4.7611317719718125,0.6234730320144818,43.7088534906678,3.341139170236228
6,community,bias,4.065570415661345,0.6853867167987246,23.045894842054793,2.821102074379143
6,community,misinformation,1.641675137865991,0.7738650717612394,106.28170451422663,4.42182048752729
6,community,user experience,2.268482912477667,0.8908839612166585,48.41566847428851,3.7872019676302346
6,crowdsourcing,privacy,9.56870261327773,0.6090420684455072,111.57759171954788,4.23346060406351
6,crowdsourcing,ethical,8.541213797795725,0.3165330546457665,17.36239944777531,1.8711517089599958
6,crowdsourcing,robustness,4.361910062430007,0.5369721402244038,56.683136065952766,3.447993969119173
6,expert,ethical,27.788099583521724,0.39261948493441057,27.83963697438452,2.479088417456528
6,community,misinformation,4.461615028671754,0.6263501871677549,2.9211140161353732,1.0401496049006558
6,crowdsourcing,privacy,8.91129580730121,0.35451698175910584,115.45940283787522,3.7360568663500033
6,expert,long-term societal impact,91.90737785935855,0.3021735881240601,11.839871452392735,1.5211959108340842
6,community,user experience,5.886555056432562,0.8052190920295262,17.724136157208868,2.726008830161554
6,community,privacy,3.666128563857953,0.7689418293342094,124.29580949950996,4.570332822112554
6,community,user experience,2.8123603781681257,0.4079787648124614,10.991299708156443,1.701874308441286
6,crowdsourcing,misinformation,7.583458375032899,0.41043437411119654,68.37380316802788,3.3694644805173084
6,crowdsourcing,misinformation,8.887619563417775,0.6183066925016198,217.28231543367045,4.907842662266649
6,crowdsourcing,security,3.094306138895571,0.25116537915864595,1.228183563564711,0.2688640109822084
6,crowdsourcing,bias,5.268634075601505,0.40971608012266286,1.6320661172744444,0.5120351312592333
6,community,privacy,7.402569059071562,0.6773171821779131,130.48493393911264,4.49289345023797
6,community,privacy,6.84304827932951,0.7094729875578181,98.94955255114087,4.265521394778824
6,community,content moderation,3.286513186570845,0.6326953739292648,238.37664604779087,5.022694299189866
6,expert,security,15.45704519337891,0.18917384542619486,825.5833518336957,5.057383866976853
6,community,privacy,6.594447640344861,0.8264414209779346,0.49846437379321706,0.3449728646767089
6,community,privacy,5.585053903945091,0.916482695610194,10.63567329331121,2.374664844578883
6,crowdsourcing,bias,19.64612383220296,0.606614280921557,94.0734782971448,4.061585726208668
6,crowdsourcing,bias,6.017814178413543,0.44496321794098115,8.291647480516673,1.5453213065365332
6,community,user experience,5.108844969268879,0.7028857001774492,46.58784220643919,3.5188597608258974
6,community,misinformation,11.716841756926234,0.5644889217109603,0.29617329348858856,0.15459618892844584
6,community,misinformation,2.1229547861071834,0.708272488482539,15.61444068857285,2.489834385427661
6,crowdsourcing,ethical,6.646914024483482,0.8759158249093163,98.46942319228016,4.468788174708855
7,crowdsourcing,robustness,6.108610327677624,0.2626400789361424,31.8814228006576,2.2378694256028693
7,community,misinformation,4.287382185964394,0.7215809024142552,12.517035814218724,2.3057853664892662
7,community,bias,4.322115491098969,0.8490815446287797,24.981957262761977,3.100620026200218
7,crowdsourcing,bias,12.838471469106885,0.17398187511747848,87.42621010104523,2.7856638667508045
7,community,misinformation,1.4524327120766842,0.5235079187044505,29.509245907877848,2.800223581915122
7,crowdsourcing,security,9.83204495177935,0.5251078327059221,66.42635739209464,3.5802079232207236
7,community,bias,2.0220072556891604,0.8390652551236781,34.4866470613094,3.3990800521965734
7,crowdsourcing,security,4.442308152038992,0.13450318657448226,83.79263022076428,2.5071878838569677
7,community,misinformation,6.5033051737198875,0.6741269550759468,11.67251028367593,2.1825342921589215
7,community,bias,12.968914678727906,0.8199390084491261,21.17122714219628,2.9101261809054626
7,crowdsourcing,misinformation,16.861268867991694,0.5787573223027588,148.92278173173543,4.46809137023394
7,community,misinformation,2.7399510701893437,0.8319086226157869,13.96369843802745,2.535007156211037
7,community,privacy,3.3441499238149834,0.8676210122806449,3.866065291386467,1.471159150383845
7,community,bias,3.4471356439000367,0.7419797292203227,5.8487323013161285,1.6751583865173871
7,crowdsourcing,security,7.9435459112620865,0.7041516368401537,108.34111611363792,4.347546134170363
7,community,misinformation,3.982887487124051,0.8293195405376429,348.51266104203995,5.6699787110506135
7,crowdsourcing,privacy,3.591687111205817,0.6597047105467228,120.02671894294919,4.384301443809173
