Month,New Reports,Processed Reports,Backlog,Capacity,Actual Processed
3,48,21,27,165.91052420972184,165.70058625698027
4,38,14,51,165.91052420972184,165.77407784252546
5,51,18,84,165.91052420972184,164.4392778631003
6,37,25,96,165.91052420972184,164.73902081574707
7,38,23,111,165.91052420972184,165.69416462152404
8,47,25,133,165.91052420972184,165.7766036977724
9,28,23,138,165.91052420972184,164.96284496366397
10,47,19,166,165.91052420972184,165.13524363479863
11,37,16,187,165.91052420972184,165.55053225325642
12,43,20,210,165.91052420972184,165.62989677724354
13,39,15,234,165.91052420972184,165.1929910592797
14,41,21,254,165.91052420972184,164.97131632537253

Total Reports,494
Total Processed,240
Final Backlog,254

Processed Report Details
Month,Source,Risk Type,Supervision Cost,Accessibility,Potential Damage,Priority
3,community,privacy,3.9175767197414166,0.618102626014475,766.771809364071,6.163196205258511
3,crowdsourcing,security,14.449461529971774,0.6311828537018669,662.3864549261813,6.038078470873047
3,crowdsourcing,ethical,5.222024004533591,0.36781389251290036,1085.5426268357405,5.992158453961756
3,crowdsourcing,bias,4.030706212121498,0.7036664763509841,379.8264194714125,5.591998104281464
3,crowdsourcing,robustness,12.963542718935036,0.3582885186943704,634.9602027694166,5.431531617238947
3,crowdsourcing,ethical,12.134856315099439,0.5160845705829102,429.1857683664497,5.404909811423992
3,crowdsourcing,robustness,3.2278132354536955,0.4807071563906774,452.023246667426,5.385828162477173
3,expert,ethical,16.979906714794467,0.06529652471796384,1896.550815061132,4.827018316002432
3,community,user experience,5.554225193581001,0.7432277188360142,166.25028516668118,4.824802140459029
3,crowdsourcing,ethical,4.869944347325439,0.4727483792042373,165.77012662167672,4.374089703915839
3,community,privacy,9.290783672168256,0.9270843454459117,80.02651810594767,4.320035960436976
3,community,bias,2.906385792464161,0.8232964142241948,89.93478099335952,4.318061052120599
3,crowdsourcing,ethical,16.95420468331884,0.6487709335822236,106.79128875711416,4.252531145472193
3,expert,security,17.89885934153237,0.4343447385154279,157.21883606029385,4.238259813140907
3,crowdsourcing,robustness,7.770088001082065,0.5617858919329777,112.55329094881499,4.1624836395965765
3,community,misinformation,3.2821656616150277,0.44078597133462144,141.1084896528044,4.146282824263526
3,community,content moderation,5.263756890600353,0.6643223687118217,83.41039735721787,4.0326711371748285
3,community,privacy,7.046559508787035,0.7482687126734646,73.33261521137135,4.023072337503433
3,community,bias,4.49852114040319,0.7235079120164477,67.90366480858914,3.9145964661143644
3,community,privacy,2.514664323386567,0.8592245446138154,48.688127591092936,3.7573329795229142
3,community,user experience,4.924540250065032,0.5936818323800944,70.3084861493396,3.7551556261225816
4,crowdsourcing,misinformation,12.047528136382347,0.6041040064508306,993.5771377913261,6.398967460243197
4,expert,long-term societal impact,6.294599333911374,0.3627931014769065,1198.0185571455083,6.076799842697354
4,expert,interpretability,42.695056146256626,0.5499667888845474,455.5131405773234,5.5275109761671235
4,community,privacy,2.9160174280113513,0.9262048554849996,367.479043175826,5.832940199453077
4,expert,AI alignment,24.751447560687897,0.09937098097262971,1534.9495624483413,5.033892364685025
4,expert,long-term societal impact,6.364331089768159,0.31675414120087403,432.58350733150206,4.927417565658873
4,community,bias,7.081236456322469,0.9134524679398426,207.0657772064533,5.247785599046933
4,expert,security,29.421564440182934,0.398018958105091,182.6518573356418,4.299987900206308
4,community,bias,8.635515737088523,0.8533407757366234,93.03411650021391,4.386887366456647
4,community,privacy,3.9007055794118384,0.8625229709765129,67.10987674126834,4.075566184771602
4,crowdsourcing,robustness,10.172984434055081,0.6379793559621507,79.02109292254815,3.93990712403656
4,community,misinformation,4.364542672482029,0.36412798860780127,95.01854523725255,3.5723150687862653
3,community,bias,5.504207860284328,0.9180694187501167,45.02898151465769,3.7457259096655355
4,community,content moderation,1.6243409676804743,0.36223811240424825,68.01323578279903,3.24403608023191
5,expert,security,15.017989998406447,0.36226449310755454,1754.1577603283142,6.455935825891542
5,crowdsourcing,ethical,5.968959525405305,0.597998887857654,401.4404199980234,5.485049701126986
5,crowdsourcing,bias,12.921747562196131,0.8250260983177593,256.96214239488154,5.3612943899108085
5,expert,long-term societal impact,18.751201199220564,0.20428020552178297,492.3007166663036,4.620721550036298
5,crowdsourcing,robustness,16.33949092503964,0.653817380312542,173.37937136336342,4.739337782061285
5,crowdsourcing,security,9.099618683645689,0.7573906747010795,136.7297323166985,4.649740260100243
5,community,user experience,5.9150570871732855,0.7913353994803546,114.99478701217866,4.5217825522313335
5,community,content moderation,4.162497978182901,0.7070377401758465,124.8197533518597,4.491466925535677
5,crowdsourcing,misinformation,5.318354176730699,0.7227514684486102,111.59529158091472,4.4025111478406
5,community,privacy,3.890963958721957,0.6093520932091893,143.88287810937533,4.484981755407759
5,crowdsourcing,robustness,7.027824918287197,0.5499078325396757,121.90836040350032,4.22007169666116
5,community,content moderation,1.881983661599918,0.7753614765886822,71.53467130607451,4.033625021640384
5,community,user experience,3.3722785849053896,0.9383150451230546,58.080291881434995,4.016339987348787
5,crowdsourcing,security,6.577950969441029,0.18598357872511553,240.84474691873137,3.824134908575737
4,expert,security,21.133008504864215,0.28530055590757225,149.38494545381332,3.775506773621574
5,community,user experience,9.43080276431457,0.8163544805637523,47.37528217735638,3.6807218681377347
5,expert,security,15.942779834596648,0.32384122261701154,113.77297431413102,3.633482464302382
5,community,privacy,1.6867675303687546,0.7830954834765166,54.99457649035237,3.7856886113740567
6,expert,long-term societal impact,6.958764054981375,0.3322720009311873,1868.01782988179,6.432441611781784
6,community,content moderation,4.8070728006662184,0.6511758425097455,172.08633910593116,4.727905090671586
6,crowdsourcing,privacy,5.019292318153477,0.615664910787826,176.31060576673656,4.696365122238658
6,community,bias,4.06344720806483,0.8580336043339378,98.33849802472878,4.447085363116228
6,crowdsourcing,misinformation,20.040433548270794,0.612396204852601,106.1799852874274,4.19002164472948
6,crowdsourcing,security,3.692530403132149,0.7295842624095897,101.46113305913364,4.31781400611008
6,community,user experience,4.638399829284597,0.5100283209781786,125.62192149623858,4.175474950445536
6,community,bias,2.659336334345467,0.895035831592061,77.71371126309852,4.256414603626386
6,crowdsourcing,ethical,6.58707871396483,0.5421673953664599,105.66621615248116,4.065409573790068
6,crowdsourcing,misinformation,9.277262891510428,0.6450181701469652,68.44424586641841,3.809941158520264
6,crowdsourcing,misinformation,4.371885410448072,0.4145387977269998,104.44007902023978,3.7908597209726898
6,community,user experience,4.515907503259656,0.7754826829605431,54.91350621563031,3.7747009660772357
6,community,content moderation,3.635613994902313,0.5645601236186168,72.39649936244332,3.7346215641017846
3,crowdsourcing,bias,12.081403004187457,0.5072706958224557,84.19970432023587,3.7776236384759216
5,community,bias,3.3112955696602357,0.9164730779630645,43.493343746606136,3.710163302839173
3,expert,AI alignment,21.44263459028219,0.09681130909624609,326.53958466668706,3.484702539310762
