Month,New Reports,Processed Reports,Backlog,Capacity,Actual Processed
3,45,30,15,248.04821936632501,221.81508041744468
4,45,27,33,248.04821936632501,226.0100778619945
5,48,21,60,248.04821936632501,245.72164317844286
6,39,27,72,248.04821936632501,244.4535343266302
7,53,31,94,248.04821936632501,238.95306222254044
8,59,15,138,248.04821936632501,240.14382292765697
9,33,34,137,248.04821936632501,247.78525622630517
10,45,25,157,248.04821936632501,246.4053550326137
11,44,30,171,248.04821936632501,239.89398408199386
12,34,36,169,248.04821936632501,247.47317963917664
13,45,20,194,248.04821936632501,245.33982431793953
14,44,31,207,248.04821936632501,242.54096115738676

Total Reports,534
Total Processed,327
Final Backlog,207

Processed Report Details
Month,Source,Risk Type,Supervision Cost,Accessibility,Potential Damage,Priority
3,expert,long-term societal impact,24.11267414942827,0.23068270162907015,1100.7653296876786,5.540979269901015
3,crowdsourcing,ethical,10.09393404055769,0.8314886303531805,219.02585274492202,5.210128057764414
3,crowdsourcing,misinformation,9.072354432323158,0.559658513149775,238.88624466075052,4.903010888132744
3,community,bias,5.144657547494523,0.8946744894708465,132.9484853447263,4.78703845882869
3,crowdsourcing,bias,10.338181932726968,0.4725161476085343,240.07534037840122,4.74004608036476
3,expert,security,23.934252679087912,0.37960193663952563,277.9503957422642,4.668243651769901
3,crowdsourcing,misinformation,5.548650549177471,0.32165762060272457,268.3473843275162,4.469533506089299
3,community,bias,4.462969784443587,0.6447529603795337,78.0745762633648,3.93844707771193
3,community,bias,5.588582740928542,0.6093344053626729,76.92295123405384,3.8685266201805844
3,crowdsourcing,bias,12.031858938272912,0.3856294655214883,110.06581303633487,3.7714870386013017
3,crowdsourcing,security,3.294610592298976,0.3371348653824768,107.24574607253943,3.6151328057328485
3,crowdsourcing,bias,4.328646642852994,0.3736266958647215,93.39361892586071,3.5805798807129277
3,community,bias,4.341377902729492,0.8746846028763188,34.234147863432774,3.432181770144305
3,community,misinformation,1.5393570411779018,0.9025181538521162,29.393246386252226,3.3152014331047392
3,community,bias,3.072428127663877,0.7387905306812654,35.82486859741123,3.3129879666812623
3,community,misinformation,3.0422540690621593,0.7468140218404925,33.80805782303726,3.2676024301964173
3,community,user experience,2.913665359795106,0.4532578942032979,50.34769263244774,3.1705460985852567
3,community,privacy,6.491263044106433,0.8273995237569236,25.427648840228812,3.092805649861715
3,expert,robustness,37.0729859272238,0.5623009558649599,36.40105167885099,3.0665795783464915
3,community,bias,3.0960987343445616,0.740851667877606,23.76782642041686,2.9236149104975997
3,community,privacy,2.67743996440232,0.8940093265362169,19.37717422724672,2.9081775388491513
3,community,misinformation,2.999779358974465,0.8658601340490063,19.47380887422774,2.882652863863119
3,community,privacy,3.9104119016235415,0.6847817151077799,24.152477530966898,2.8644369497920623
3,community,bias,8.308782376348947,0.5778851231255314,26.563231911128415,2.794258266519698
3,community,privacy,2.74961347736698,0.8275316537769547,16.89904592842606,2.7070160281565405
3,community,content moderation,4.26407312653883,0.9611295787487555,14.074522986519966,2.6760392988925163
3,community,misinformation,4.308101286056235,0.5541354372711245,21.44801815076134,2.5560721418247447
3,community,privacy,4.81805975664344,0.8921304523133496,10.36240800201076,2.326752664153732
3,community,user experience,3.4085672046984126,0.426929715195423,21.38544224835133,2.3155092914190134
3,community,privacy,4.849447729095134,0.8565095269988552,10.607786655470353,2.3111156372965924
4,crowdsourcing,ethical,4.663059951596753,0.5996665706280356,1385.9880252691714,6.723989503059231
4,community,misinformation,3.014878000926035,0.8963917183017361,641.3451745209941,6.355927962282697
4,expert,AI alignment,7.162631143793727,0.11846816026604563,4435.350587996955,6.266152227508442
4,community,bias,1.9178321159818636,0.39820996677494175,862.7856713726046,5.842296837768988
4,expert,AI alignment,29.477134786501328,0.28344516431812344,1085.3803992685419,5.732194424103516
4,crowdsourcing,misinformation,8.299889834358405,0.7208627725450831,402.002426491876,5.672596486741511
4,crowdsourcing,bias,21.05320452053849,0.7191339963604099,387.8366264588531,5.634455629978892
4,crowdsourcing,ethical,2.421090488784002,0.6199937207702042,207.04787256092868,4.862664000481664
4,crowdsourcing,ethical,11.592379919379844,0.2758375776826038,292.5293454009405,4.402938769235172
4,crowdsourcing,privacy,13.347937578021737,0.7391458065574303,101.74839609254747,4.333452013655086
4,crowdsourcing,bias,10.335526935503387,0.8739937267704234,84.00409909614343,4.309712033144739
4,community,privacy,1.8516364313495317,0.8138723320727063,79.43081033614891,4.184284878059771
4,community,bias,2.8057846446722903,0.8249035022681314,59.70243581166823,3.9169856390664677
4,crowdsourcing,robustness,12.128941154688253,0.10673444439364746,434.93868613949644,3.859106057004373
4,community,privacy,2.5962011522785993,0.3547931976979955,117.98366127051776,3.7579343343716007
4,crowdsourcing,privacy,4.44383608137769,0.2727015800062303,126.82973745727635,3.5719711238142935
4,community,content moderation,4.1908802953014535,0.9362933845803298,30.71588007988111,3.393134138257554
4,community,misinformation,9.647062063714907,0.7507992889099182,36.95491339570876,3.358488980496056
4,community,user experience,3.8993351881172567,0.6983849672655564,39.31770231634446,3.348460668684119
4,crowdsourcing,misinformation,9.036697417897111,0.6300468197668609,39.26221330050246,3.247930912965704
4,community,user experience,2.23368762061571,0.7944235801013733,30.719864828408117,3.234929669435562
4,crowdsourcing,security,11.311284585658495,0.723062239064191,33.338017946141285,3.223085428126379
4,expert,security,8.513575298296319,0.11589434697262298,168.53980530919176,3.0220241274176196
4,community,privacy,4.192495207862604,0.8783198096594228,21.26103388795557,2.9792973183982583
4,crowdsourcing,privacy,16.871319143074384,0.21259251971642476,84.51552764917909,2.9427200805010623
4,community,bias,16.539723391113437,0.7736623427770515,21.24216852788441,2.858437572498801
4,community,bias,2.4620529105909115,0.5591243204684853,29.17067185079336,2.85128622222996
5,expert,interpretability,18.810819489968907,0.23730583831362154,2789.1528900711683,6.496597394874062
