Month,New Reports,Processed Reports,Backlog,Capacity,Actual Processed
3,35,20,15,175.11003866613575,173.91150436569663
4,31,22,24,175.11003866613575,174.93010416792617
5,46,21,49,175.11003866613575,174.6730610756736
6,47,25,71,175.11003866613575,175.07890366437357
7,34,28,77,175.11003866613575,174.8806031772601
8,45,14,108,175.11003866613575,174.80335186548658
9,41,28,121,175.11003866613575,174.89444495156212
10,43,18,146,175.11003866613575,174.22227968211826
11,38,16,168,175.11003866613575,174.70057478412562
12,44,23,189,175.11003866613575,174.09031732848936
13,43,23,209,175.11003866613575,174.85500600186037
14,36,20,225,175.11003866613575,174.7284224259527

Total Reports,483
Total Processed,258
Final Backlog,225

Processed Report Details
Month,Source,Risk Type,Supervision Cost,Accessibility,Potential Damage,Priority
3,community,content moderation,3.67138459758717,0.5267695239181746,13.419088769476485,2.088000682815906
3,expert,long-term societal impact,21.713125680787954,0.18521403470570172,1599.680602888025,5.694685551841294
3,community,privacy,4.124435584099665,0.7397419889273552,71.94757714786135,3.993098603816146
3,community,user experience,3.176361446590319,0.6305211107648088,21.50553630612817,2.6782570699753196
3,community,misinformation,4.754570217043185,0.8122357522291974,51.58593616507265,3.758870466154146
3,expert,interpretability,28.00528997210879,0.4283750961612694,1036.1868618856138,6.097797045090815
3,expert,robustness,35.5210936722798,0.09671348879631594,181.8002350252269,2.922222160746435
3,expert,interpretability,12.34666969145032,0.24568325437919422,1133.957446665101,5.633339823547189
3,community,user experience,1.9068861786437559,0.6467999482032258,10.010081948597449,2.0114999681706673
3,crowdsourcing,security,7.197017878222033,0.32190289036423225,78.54841585101701,3.2689969922301985
3,community,privacy,1.7530983005336531,0.35984980808513767,10.290479460820112,1.5482063565249617
3,community,bias,10.553267670356231,0.7292120975782518,64.75915607876254,3.87583940444219
3,community,privacy,4.7349673091197415,0.9244910226091422,0.3344098503245574,0.2693848733700009
3,crowdsourcing,privacy,11.098844826942585,0.4742824546435821,23.87758905038666,2.511607127039711
3,community,bias,3.6824176525142005,0.7408426120438664,16.536030498002386,2.584042534588604
3,community,privacy,2.081529307291066,0.8461622108148039,12.01429392728064,2.4128771644960407
3,community,privacy,8.310951876857308,0.5887532395980632,56.61544758163686,3.5360932480724556
3,community,user experience,2.058578222267515,0.9531376358919554,1.6671806321732152,0.9512920197419701
3,community,privacy,5.1257078159920235,0.8179024600738625,3.0899692111641563,1.2605308401280888
3,community,misinformation,2.0953064650092914,0.7283169864014913,30.0887755084017,3.1317553351386525
4,community,misinformation,11.018655068579637,0.7940138436038413,5.720431567996442,1.712373825264606
4,community,privacy,7.933736671178056,0.8145340044527255,0.9831654378717802,0.5882430502698156
3,crowdsourcing,ethical,4.581354400572936,0.7468859719099351,31.476680223753384,3.1990604262682525
4,expert,security,42.48168420744738,0.2829788928464355,51.68077022422646,2.7488444921668966
4,crowdsourcing,privacy,4.341056687359193,0.4198732628583746,33.19862287561217,2.703989575187742
4,community,user experience,2.762868815202295,0.6274393428436519,33.78420588617323,3.0999814692116177
3,community,user experience,6.34316283618537,0.5692258100230909,75.78720780944617,3.7873671882030044
3,crowdsourcing,privacy,24.424003364790583,0.7849852877267557,9.233194374562359,2.1099612586425978
3,community,privacy,4.059262318841229,0.6891697774665766,58.08223372597325,3.7142674368708795
4,community,bias,5.860841857759645,0.8847185324011897,105.53496259662047,4.547209844842691
3,crowdsourcing,privacy,6.406111141923021,0.02436896467343532,180.40137199524588,1.6856940127858886
3,expert,security,5.36713688767196,0.35247512307808115,6821.097027052316,7.785416200966609
4,expert,ethical,15.314606097414861,0.6418161619297371,920.896204139096,6.383584448201434
4,community,privacy,2.515667143401547,0.9442157243845317,67.75836215608902,4.174056615332688
3,community,user experience,5.0862667130019865,0.732500852944968,3.7356870412171395,1.318120960210998
3,community,user experience,3.394414301451279,0.7146669667174439,4.769487339381606,1.4835560558508216
4,community,privacy,3.20992926214414,0.469487461001844,10.474205865299012,1.7779154680171572
4,community,privacy,4.27251007664464,0.8330512124409977,42.86116708022662,3.6029278935790945
4,community,privacy,8.964859147770202,0.9293016075952206,9.869252314241383,2.319590875645119
4,community,privacy,1.7630638242874856,0.9088833023017886,24.206178365432017,3.135519925549957
4,community,user experience,3.3132422240338295,0.8551623542928013,15.507937753286004,2.657584953917088
4,community,bias,1.5156711202648914,0.7496573630415108,25.687007815760367,3.008473485658137
5,crowdsourcing,bias,7.9065821291973215,0.2970277550493395,5.569316833311211,0.9761589928632732
5,community,misinformation,7.169445262258043,0.711544675339665,2.8182181772630877,1.100373449572417
5,crowdsourcing,misinformation,9.228578670682856,0.3429172981626263,414.16206113458065,4.9630077988054815
5,community,misinformation,3.0557483219575197,0.9370848863235081,51.17965027445539,3.890997036048186
3,community,user experience,3.3057501389764927,0.86605102202421,17.8572347115582,2.801253701139696
5,expert,security,35.34984756397425,0.3543222011383157,736.8686816732519,5.56868388601311
3,community,privacy,3.5029754187143713,0.7916735885308213,17.7144892118029,2.709655128736486
5,crowdsourcing,bias,4.800608805630477,0.5256097229042884,148.22826241758148,4.368310699012397
5,expert,AI alignment,16.318858013875662,0.1715618047236196,4.737465748855696,0.594855054699943
5,crowdsourcing,ethical,17.97121647682266,0.5892482321339506,601.6564127163712,5.873595507099139
5,community,bias,5.048832156078272,0.7488882792331408,73.8469980807707,4.030750507277958
5,crowdsourcing,privacy,3.89268628092791,0.32277370817083034,378.44362759733457,4.813416547239049
5,crowdsourcing,robustness,5.451566736986446,0.309409735082977,651.1878867786249,5.310660236645824
4,community,misinformation,6.015735481498834,0.5460620546279683,42.99169980139859,3.197698599004572
5,community,content moderation,2.170932088443052,0.4600672617370594,32.93518623889364,2.7820687041130325
5,community,user experience,7.501019450851081,0.724156584196529,20.669038601284974,2.770562946248745
4,community,user experience,14.461031306974519,0.6245832171666555,23.21621324333534,2.7408695175515176
5,crowdsourcing,privacy,9.723444303502701,0.7236734203565977,1.7676853082449373,0.8238362947303859
5,community,content moderation,5.133386560691562,0.37143472737448446,4.8240931612687055,1.0266993465592122
4,community,misinformation,4.849941972535922,0.7731447222846093,134.6243659096304,4.654761153181011
5,community,content moderation,1.8148739350936423,0.9123273035951276,2.2835545116180134,1.1260163861502193
5,community,misinformation,6.058553866660861,0.8360164015680153,20.386324080628615,2.892774496732948
5,crowdsourcing,security,6.350677659189149,0.5392067385263558,318.8149281633683,5.152754789220969
5,community,privacy,2.3182074186866735,0.9014556767373811,63.38145109097644,4.06277767767196
6,community,misinformation,2.8621296693403004,0.7932640177282336,12.413623441179777,2.3839144315736136
5,community,privacy,7.786010676197438,0.42807071902909644,114.3375146584916,3.910913232094663
5,expert,robustness,34.1275733072852,0.35806433869127213,3.5720169010391434,0.8237419584398171
5,community,privacy,4.365105995249583,0.46178880820861556,9.919106596725635,1.7192841865003385
