Month,New Reports,Processed Reports,Backlog,Capacity,Actual Processed
3,38,16,22,141.54180516414326,139.54857440729177
4,39,7,54,141.54180516414326,141.32221040522583
5,47,15,86,141.54180516414326,140.37900243481715
6,49,14,121,141.54180516414326,141.52255103404605
7,43,16,148,141.54180516414326,140.5524629102038
8,37,16,169,141.54180516414326,140.9989803582018
9,33,22,180,141.54180516414326,140.4451931331235
10,53,16,217,141.54180516414326,141.32723284005579
11,49,18,248,141.54180516414326,140.9815901544069
12,46,15,279,141.54180516414326,140.27003552203328
13,47,11,315,141.54180516414326,141.40960001855672
14,45,12,348,141.54180516414326,141.53075637629888

Total Reports,526
Total Processed,178
Final Backlog,348

Processed Report Details
Month,Source,Risk Type,Supervision Cost,Accessibility,Potential Damage,Priority
3,crowdsourcing,privacy,8.219485489383331,0.5736781027763156,334.1463269075233,5.261095295302642
3,crowdsourcing,security,7.931345689868909,0.7005266723577613,233.55028915779147,5.103568146610595
3,crowdsourcing,security,20.56657365470981,0.1672393805667451,722.0987133845348,4.802079337351074
3,crowdsourcing,ethical,8.293366782874624,0.7583688852601465,147.1663470415058,4.723898362002354
3,community,privacy,5.775455934184889,0.7112147631018444,142.131973881299,4.625819103444277
3,community,misinformation,3.5271667714774932,0.6819940662661691,141.64823289734386,4.580910836439769
3,crowdsourcing,bias,3.962867272650039,0.4683813936356364,201.07975597629348,4.555791019920038
3,community,bias,5.508452443321256,0.573933776576515,112.88426852880971,4.186438888113005
3,expert,AI alignment,3.7037151660430063,0.45301741557387076,113.5591436227339,3.9597510773725517
3,crowdsourcing,misinformation,10.325308193811814,0.5333478312705707,90.23819290984001,3.8944361490168147
3,expert,AI alignment,9.900013665043732,0.21667335480604982,200.3135778047632,3.79329836221209
3,expert,security,25.80003722764278,0.1470515804498213,294.630987828376,3.7915703386928765
3,expert,security,6.238279501787572,0.2111378621542862,198.81871820328178,3.760692059159262
3,crowdsourcing,privacy,14.629967210110213,0.27841512144226915,144.83810890209682,3.721470539757241
