Month,New Reports,Processed Reports,Backlog,Capacity,Actual Processed
3,56,18,38,132.59866824026992,132.34038585552116
4,47,19,66,132.59866824026992,132.05633248816886
5,52,21,97,132.59866824026992,131.5303450157331
6,41,13,125,132.59866824026992,132.49906250192993
7,47,22,150,132.59866824026992,132.5641715518386
8,42,16,176,132.59866824026992,131.78982312443483
9,50,16,210,132.59866824026992,132.17280693382529
10,53,21,242,132.59866824026992,132.37907317931
11,55,2,295,132.59866824026992,132.40567059700746
12,51,15,331,132.59866824026992,131.70808056253992
13,38,13,356,132.59866824026992,131.90362953078662
14,40,22,374,132.59866824026992,131.8710726969519

Total Reports,572
Total Processed,198
Final Backlog,374

Processed Report Details
Month,Source,Risk Type,Supervision Cost,Accessibility,Potential Damage,Priority
3,crowdsourcing,ethical,4.19195603782581,0.3304663134957,35.021796940953024,2.531593343457498
3,crowdsourcing,bias,9.588932536157824,0.4252026279248738,134.4461547901667,4.063315748060747
3,community,privacy,4.0812024774139175,0.8094548515214974,2.9911817971909116,1.229999146864625
3,crowdsourcing,security,5.406996437965562,0.5289731458926561,53.212451631370826,3.372384856830016
3,community,content moderation,2.4691445658817175,0.7444652030848062,253.71817575246757,5.246415219678306
3,community,user experience,2.2609973853087153,0.3538392260586833,51.49965407044683,2.956086552503642
3,community,user experience,2.922027115633835,0.8401174163412409,55.79879809674817,3.8686465446182687
3,community,privacy,4.261289104438228,0.7458607369085238,36.39062491560128,3.3372751440446407
3,expert,AI alignment,32.40359686081602,0.08778030628734777,1237.3724351971155,4.696991845731565
3,community,content moderation,3.6905623404337975,0.6889631977405765,22.973758213414342,2.823048558565832
3,community,bias,3.2227119567433617,0.840931887050931,99.37972180027104,4.437598240753992
3,community,misinformation,8.508379474806729,0.6348681113371912,0.9460379893134974,0.4703844014482321
3,crowdsourcing,privacy,12.205444674710815,0.4390920987166845,5.996510980429504,1.2900644210937524
3,community,misinformation,7.253661242283712,0.30289674720352694,38.56786794639464,2.5401901112070813
3,expert,security,4.605366865636367,0.34268582311402096,11289.461533830094,8.260942191551942
3,crowdsourcing,security,18.801055535296545,0.3264278419762802,86.29920862595361,3.373156705454315
3,community,bias,4.768703178987357,0.6155142542656988,51.253755916284916,3.482698021455313
3,community,misinformation,1.6983580651808328,0.6813060527402077,35.993811041640654,3.239572222195948
3,community,privacy,6.939807307271949,0.9521645151828585,40.028058538791726,3.6664624846851384
3,community,misinformation,2.509023604093061,0.8399654030959065,7.991140768800253,2.0428140941227997
3,community,user experience,4.759795075943862,0.7236587451892603,140.48561145584935,4.631458026046142
3,community,bias,6.194393689288384,0.6404993664647849,89.17335038304601,4.062431969632568
3,community,privacy,5.176565707139363,0.6523093288800864,2.688363415839423,1.0129253199251105
3,crowdsourcing,ethical,33.34818415043269,0.4808300152958621,42.345557942261536,3.061567544474085
3,community,misinformation,5.477993108558812,0.7702554840948339,76.45133598977809,4.092460468640347
3,community,misinformation,9.33926800592956,0.8594706932646816,41.10156822588049,3.5925225434554475
3,crowdsourcing,misinformation,4.765056844311824,0.5515101611713635,20.46179863637083,2.508370040837381
3,community,privacy,5.092749779662737,0.784644696255053,14.747452710354692,2.531433186619404
3,community,bias,4.343853181186601,0.7024497353659972,27.086449005159487,2.9970748187207294
3,community,misinformation,1.8369425693032637,0.46592436455458547,18.906000960987267,2.283276525000137
3,community,privacy,5.004122133714707,0.46375351984929014,52.93208094031652,3.2405370708823904
3,community,misinformation,2.5626640829022223,0.9832716890019085,5.7029622524847445,1.888214648772162
3,community,content moderation,5.010408956792818,0.9180185525962845,2.230219815497425,1.1142832443109136
3,crowdsourcing,robustness,21.077462757140413,0.7430530694732358,20.387607586883007,2.781862735125243
3,community,misinformation,4.394336018090781,0.9691172178713795,37.22548590649257,3.6129660660591005
3,community,bias,1.4370182034488759,0.9551464943874513,47.65947435226108,3.8399205868478665
3,community,user experience,2.7866873129569645,0.6560391733254308,30.961620717035853,3.0592719863619777
3,community,privacy,12.0385931069602,0.7852941702099515,20.078893580481605,2.8194626511870786
3,crowdsourcing,robustness,10.229942182073264,0.39011327195208106,242.86118498333497,4.5616713985522646
3,community,privacy,3.87507074259619,0.916151030004917,27.298196190336487,3.2584530343557687
3,crowdsourcing,security,7.920030024072609,0.8866680585444611,124.73558821352455,4.714912643394736
3,crowdsourcing,privacy,11.411084079992545,0.8152431003703626,26.178448550187117,3.106459343617076
3,expert,robustness,5.884120714721188,0.2999955446779909,31.05662158143707,2.333778297433672
3,community,misinformation,5.185111159663309,0.7007770671703328,0.29931579127284724,0.19041673752862925
3,community,misinformation,2.351127149476931,0.7753297622764486,78.734715308059,4.127865861043237
3,community,bias,3.082555419245083,0.7531135386094878,7.265841515377813,1.8674857382575656
3,crowdsourcing,robustness,4.560586103231144,0.5042989255826177,140.2444084293089,4.27284081867878
3,community,misinformation,10.28700072006564,0.7648642452180614,13.564302517286686,2.431404778534157
3,community,privacy,5.8362334222968855,0.4430644383109827,9.935057342639041,1.686745301196774
3,crowdsourcing,ethical,8.041640044927291,0.09116994457997551,21.5672242754545,1.0873095331529985
3,community,misinformation,8.76922023329284,0.637368964383736,237.23292095062303,5.0252276469066635
3,community,misinformation,4.106024131241352,0.7978338271537782,13.571148297105818,2.470429119665203
3,community,bias,6.035468619589274,0.8042086283114684,15.656633307594703,2.609422494780787
3,crowdsourcing,misinformation,6.271743217407599,0.4833963597715383,23.22688988804682,2.5037115589976198
3,crowdsourcing,privacy,2.6548738166918833,0.5653237018497085,40.74448353213227,3.17946209911931
3,community,privacy,4.481655933607048,0.7048637640894936,1.1439015032331135,0.5912776306712413
4,community,misinformation,4.342666640253908,0.7190062516924258,37.21017918173306,3.3233926372058673
4,community,privacy,4.16559755432691,0.6570466578163556,0.6253097570330102,0.34419780737180217
4,expert,security,10.789580971846048,0.45786344183408906,2270.8272303360172,6.947676488549949
4,crowdsourcing,privacy,10.089664789872392,0.3389889674009861,60.762132421821846,3.07258648151863
4,crowdsourcing,ethical,15.956294852143099,0.6212164859121851,6.424287879138735,1.607610952712418
4,expert,AI alignment,20.153493332727734,0.3312606139222555,60.560772020579414,3.047441910918062
4,crowdsourcing,robustness,3.3208091995926887,0.6874412923177345,321.9648037806028,5.4041713140112995
4,community,misinformation,3.707423549674436,0.5092078529264258,25.436203488689646,2.635645413147791
4,expert,long-term societal impact,29.54933968047212,0.27003969816812984,2226.9115843908535,6.400846195708825
4,crowdsourcing,misinformation,10.571445351119475,0.2821607888018107,19.588454480818918,1.8759617856777007
4,crowdsourcing,misinformation,7.765228166317077,0.7042989002852497,82.68810399140776,4.081548721992694
4,community,user experience,7.718230168815152,0.7190540959997809,42.89733169830239,3.460896149600307
4,community,bias,4.96598563865758,0.5962245484238382,130.25793532073106,4.365172633884268
4,community,misinformation,5.89723590484501,0.9156313664483874,3.395786405406853,1.4132499104947742
4,community,bias,2.014330895847102,0.880888869310468,29.73004983153842,3.3028076976721557
4,community,privacy,4.06727084695269,0.6978601296300112,64.88336340595282,3.8346993663432087
4,community,misinformation,3.520107674347027,0.6410241424111164,5.719138726441453,1.5403248903252098
4,crowdsourcing,misinformation,2.986328175671684,0.6219352891205701,83.65866303148444,3.970862972729554
4,expert,AI alignment,30.31749934200308,0.20758216597653492,994.8987155521038,5.335243286665072
4,community,bias,4.714770752546364,0.6844345542316174,1.997831511618342,0.8617859366957832
4,crowdsourcing,bias,8.48334067699601,0.3323632082322242,35.92789919953252,2.560409208333721
4,crowdsourcing,privacy,3.9926155304779467,0.3949758818793141,962.1323354172393,5.942849420241951
4,crowdsourcing,misinformation,6.577610508010339,0.2656046585593623,73.6455604786761,3.0233768149294464
4,community,privacy,3.1266347601894497,0.9345513638952134,43.03664297165899,3.7189224446182787
