Month,New Reports,Processed Reports,Backlog,Capacity,Actual Processed
3,45,14,31,134.0413671893447,131.14034875678348
4,35,13,53,134.0413671893447,133.0147904787402
5,46,10,89,134.0413671893447,115.22172140062463
6,41,0,130,134.0413671893447,0
7,42,0,172,134.0413671893447,0
8,46,0,218,134.0413671893447,0
9,43,0,261,134.0413671893447,0
10,36,0,297,134.0413671893447,0
11,51,1,347,134.0413671893447,15.367210673909305
12,33,0,380,134.0413671893447,0
13,37,2,415,134.0413671893447,33.73151017847281
14,37,0,452,134.0413671893447,0

Total Reports,492
Total Processed,40
Final Backlog,452

Processed Report Details
Month,Source,Risk Type,Supervision Cost,Accessibility,Potential Damage,Priority
3,expert,interpretability,3.8975876731235526,0.39936160061066867,2438.245463856508,6.882172421647102
3,expert,long-term societal impact,7.751025586937417,0.17743049896551874,1216.976583342712,5.37956901582717
3,crowdsourcing,ethical,10.252503869122561,0.7073512062008669,262.7719413329222,5.23042415623483
3,community,bias,3.100677394369862,0.6498019822432796,241.6658300786772,5.062816118874247
3,crowdsourcing,misinformation,13.437430568665162,0.4787741269597122,270.278426103976,4.870624421527698
3,crowdsourcing,ethical,8.860528064421219,0.451283110627897,248.01142581484416,4.726709426824579
3,expert,security,36.29235143281419,0.41309131658141207,237.091855057756,4.594519534188476
3,crowdsourcing,ethical,3.452711074751971,0.9192635053822833,100.0946650825945,4.532743275223553
3,expert,security,9.47456418319999,0.24548067874915416,365.44058116374646,4.507652191726263
3,community,bias,8.347549708737244,0.666055779496393,91.58432782402082,4.1271387537207325
3,crowdsourcing,security,6.280117775724642,0.7362875018277003,79.7235018062762,4.089322271304121
3,community,privacy,2.375717457717729,0.8179150297205973,58.68361614758124,3.891783800413186
3,community,privacy,8.219596015702475,0.8516013525321691,51.67610545570438,3.806827838314448
3,crowdsourcing,ethical,9.397987951495441,0.35708389883921865,116.13718579898821,3.748814876259005
4,expert,long-term societal impact,18.849447044026157,0.17085468937849846,3165.351409545679,6.294924858112449
4,expert,long-term societal impact,19.1968821391845,0.208083044367221,957.1309964500751,5.299130693705633
4,expert,AI alignment,25.258154192917537,0.23889609501501669,597.6074709083646,4.968187611860182
4,crowdsourcing,robustness,13.163568707625721,0.3423114956719022,366.15570431604414,4.838971198620167
4,community,privacy,2.1994587370781704,0.7349698966223036,144.774794169828,4.676607811336318
4,community,bias,2.968787648328895,0.9260599461895523,96.33836363225127,4.502196817063325
4,expert,long-term societal impact,8.92526721715205,0.3035816689693328,286.5499104587578,4.477237946637335
4,crowdsourcing,bias,12.47630997534849,0.9405155160315776,91.27166505068001,4.464095179194361
4,community,misinformation,7.672182651496829,0.8564745512634379,87.13956573127733,4.325890322005932
4,crowdsourcing,ethical,9.998606654055267,0.47501818969384735,126.35555567902412,4.111221136923054
4,community,misinformation,4.432652359879889,0.6756554914230933,77.46718678011169,3.9767077062512137
4,community,privacy,2.287393949871095,0.6405941740127373,68.29044709703564,3.8010123924585755
4,community,privacy,5.586079201775607,0.5182436536506344,81.0139675894665,3.760850625798832
5,expert,long-term societal impact,51.40809427816816,0.2754870972974445,1209.6887580966277,5.811900119741277
5,community,privacy,6.485389687253236,0.884106183294321,271.57538946184735,5.485217928070716
5,community,user experience,3.2049393273447153,0.8520486467331714,247.11564756318083,5.35448289947193
5,crowdsourcing,security,14.71151919353789,0.7211197757363608,286.82093627225447,5.336731260277068
5,community,privacy,7.327561509062777,0.7883183083275029,226.18930263728618,5.189111513809078
5,community,bias,2.331676487811518,0.7404217872533235,179.7984654826917,4.898784884248618
5,community,privacy,4.238858857551124,0.7727300682328294,165.17208578382926,4.856966786699941
5,crowdsourcing,security,19.047207892293493,0.8373394480492228,138.91491676364996,4.764896206638123
5,crowdsourcing,security,3.594179591570745,0.5167519866499428,219.19775287549302,4.738571720022977
5,community,privacy,2.8722945760309693,0.6327122965701625,153.61543603719886,4.5869489359574915
11,crowdsourcing,robustness,15.367210673909305,0.38572657718471737,13095.166007111286,8.527569879205714
13,expert,AI alignment,17.24466458479918,0.24658620165349704,4739.534407580885,7.064505822380263
13,expert,ethical,16.48684559367363,0.3234811974046203,2868.6780729128245,6.834069360206669
