Month,New Reports,Processed Reports,Backlog,Capacity,Actual Processed
3,45,30,15,237.45654446001114,236.28436347994037
4,52,33,34,237.45654446001114,236.65354475486566
5,36,25,45,237.45654446001114,236.8991117506844
6,48,29,64,237.45654446001114,236.7256954731548
7,44,26,82,237.45654446001114,236.52803473488515
8,40,20,102,237.45654446001114,237.20980766350408
9,48,31,119,237.45654446001114,237.1462218341914
10,39,26,132,237.45654446001114,237.39149813831318
11,46,22,156,237.45654446001114,237.45011010155497
12,51,26,181,237.45654446001114,236.55845096660815
13,43,31,193,237.45654446001114,237.21835980093977
14,37,20,210,237.45654446001114,237.3577610207351

Total Reports,529
Total Processed,319
Final Backlog,210

Processed Report Details
Month,Source,Risk Type,Supervision Cost,Accessibility,Potential Damage,Priority
3,community,user experience,3.707644259253036,0.5877900173516742,15.765350228381214,2.3289071562639534
3,crowdsourcing,privacy,8.239143443305755,0.6002682206456996,75.39137942821839,3.8341706294894218
3,community,user experience,3.77673834465632,0.8750409077618266,19.255144317822715,2.8819496671657436
3,community,user experience,2.5160385745454112,0.5293861421697299,19.353156372692816,2.4199496225064925
3,community,content moderation,2.2214322243234625,0.7732811014217407,22.298512674428594,2.903782455656242
3,community,bias,8.982296723691581,0.815087414335914,2.3061250773158015,1.0576838740425702
3,crowdsourcing,security,11.964252620830647,0.8402024986859846,37.92220564049278,3.4923270758497162
3,crowdsourcing,misinformation,16.949352314861027,0.8832070358265219,108.09751881967395,4.569257881450658
3,community,bias,4.214649385089608,0.5282416498923131,59.57949062576739,3.4803895254903074
3,community,user experience,7.631968631749781,0.846726614881793,37.83860375553842,3.497687255347298
3,community,privacy,3.5564611744853885,0.7860384017900207,8.24783953918442,2.012649631513972
3,community,misinformation,4.542719083025141,0.6599889854127391,7.329734929438025,1.7643102151587633
3,expert,interpretability,20.588206526436533,0.1501419484248162,485.2788876409341,4.302181126678008
3,community,privacy,4.537920182389306,0.773328188578776,155.47480090653414,4.797714694512811
3,community,bias,3.1775545713040327,0.7994246980556576,57.96459615325802,3.8573203220467978
3,crowdsourcing,misinformation,15.952929804433817,0.7450202551029761,34.58494761930573,3.2871506011806906
3,community,privacy,4.964635706120026,0.9224127428481673,7.706907209873615,2.092968318223868
3,community,content moderation,2.815452235153194,0.625625698405773,25.375727639527046,2.8258751515562324
3,crowdsourcing,misinformation,13.603488625972266,0.14139945706226584,1288.4885950710266,5.21053253292137
3,community,privacy,6.371996926702068,0.4984287274962303,64.23549238401209,3.497016968940608
3,community,privacy,1.7445317093921124,0.7645936306981582,23.623448783321564,2.9477145808813345
3,community,misinformation,9.741138571620523,0.8396943698409596,5.976933135423246,1.794887422532558
3,expert,long-term societal impact,39.8423044923445,0.31688640672438,23.218134973315152,2.1231606988727236
3,crowdsourcing,security,6.030381805456624,0.16674782406596625,6.724884828527067,0.7520573510742173
3,community,bias,4.740409197580408,0.5246756473302121,14.962139570104572,2.180447996902659
3,community,bias,9.201527405931182,0.9044864553060207,65.59404781224364,4.099811719957096
3,community,privacy,3.6095812486316405,0.9061818008535057,109.6078874067175,4.608411654726955
3,community,user experience,2.184878655478764,0.7547201422822964,2.6331815094875477,1.094375031994007
3,community,misinformation,6.4316476225241885,0.8587088497273184,24.602936727824964,3.0967877130411567
3,community,misinformation,2.443081412651999,0.31476865026903983,45.0519590084417,2.7200409787982975
3,community,content moderation,8.07990433612342,0.7634562966461461,70.61047671202753,4.00565929515043
4,expert,ethical,8.941460745269351,0.43102774414953443,342.6206993907298,5.001789802209649
4,community,user experience,3.873391295935007,0.5735244562712842,31.322527387186327,2.9425548626372326
3,community,bias,3.9784772944622953,0.7278860512563545,52.806029241791876,3.6746986832648068
4,community,misinformation,5.800451111002821,0.6704839492037947,3.19667027910695,1.1452783296074331
4,community,bias,4.9684470315999265,0.6196435456869448,52.28079109084418,3.5084198057776215
3,community,bias,5.875894437490871,0.7462176322839386,11.55829944812563,2.264364591592718
4,community,user experience,9.00764428486649,0.9075553204084112,15.302777407537116,2.7005633815629344
4,community,bias,5.6685025160971465,0.6843880244203044,11.950004882246246,2.2168572809558293
4,crowdsourcing,privacy,4.264943190514731,0.7969361138560701,27.25056372634147,3.1231117097349634
4,community,privacy,3.732907746316325,0.894810746904567,5.698452485002359,1.8081308118691286
3,community,misinformation,2.2804707809644853,0.7361643626034005,109.17954355576845,4.399056906500642
4,community,bias,3.7828898592860365,0.9251868034820729,222.97091952754226,5.334117584100896
3,community,content moderation,8.471563769684053,0.8829451394171645,37.23678206293493,3.5227668908305163
4,community,content moderation,9.749821954404196,0.7072693611102072,62.47971062611768,3.810875491864932
4,crowdsourcing,security,3.4032922995499257,0.5001217856686362,193.0429418161454,4.5803136128680535
4,community,privacy,9.53404147232826,0.8995365643748456,1.2104838314960231,0.7366253883873981
4,expert,robustness,23.87786434886224,0.4493019384160063,120.35797395413506,4.008733495275403
4,crowdsourcing,privacy,15.013273474340643,0.757995130104331,296.58082941969235,5.419679874387418
4,expert,long-term societal impact,7.840887677228323,0.5988526719945949,1429.7350270129705,6.753672011582089
4,community,misinformation,4.838718393940619,0.5524187572762366,66.93577286498093,3.636969560810371
4,community,privacy,6.171800329011305,0.42203064258335204,55.66659626203874,3.198387745852224
4,community,bias,3.716485510543608,0.5741786911894293,29.661370558416312,2.892088446105422
4,community,privacy,2.7913931453377163,0.6136750677196239,8.866760843136623,1.8627319450283253
4,community,privacy,2.434145285272438,0.6733748559191377,10.09322249781357,2.053677768270954
4,community,misinformation,1.96519652356432,0.6640969068293754,92.19346258040002,4.130763169318988
3,expert,ethical,47.28788662230527,0.16486677077254505,2043.0156295118063,5.822529162814626
4,community,bias,5.447887176220992,0.5529878954472607,75.03754700239995,3.7493830143999443
4,community,privacy,2.528962260006519,0.5872780848816109,54.34957104019773,3.4940290985107474
4,community,bias,3.831481061352247,0.911821552828787,8.141501710194232,2.1310369023357962
4,community,content moderation,3.0044110252186154,0.43364432926102486,1.8365516696909667,0.5857903496770596
4,community,privacy,1.043716215418035,0.6816906364376395,14.882789123411655,2.4110320597131736
4,expert,robustness,3.4453315803474363,0.08082662301174344,525.5390938585194,3.7722447179158296
4,community,bias,7.118549831144901,0.4578418641139291,64.92037314985868,3.4250201741793775
4,community,content moderation,4.999109911427566,0.7201575240997189,5.055881702119702,1.5349365934274068
5,community,misinformation,3.416798917765283,0.7830085291624335,54.912362379860994,3.7841179972589964
4,expert,AI alignment,43.50345593925682,0.09954162252281669,371.5047525284052,3.6370645985163215
5,community,privacy,2.974189385956206,0.5168407773967135,8.571707433339526,1.691977426668357
4,expert,AI alignment,5.763818915665913,0.5993737211444079,349.23647184390273,5.348645222569924
4,community,content moderation,3.3258652312272288,0.8199732860415636,15.282644990424243,2.605010001221427
5,crowdsourcing,bias,5.772917604924811,0.2749998707542835,8.52011760351803,1.2068779522279076
4,crowdsourcing,misinformation,10.555305628759784,0.5561227654685832,153.53267143951336,4.4587910573003935
5,community,bias,4.022223868417285,0.5173109415980993,83.9388301158738,3.793745540549202
3,community,privacy,3.375464022014849,0.4574255281289214,9.808336286944485,1.7023057313967125
5,crowdsourcing,ethical,9.502471456170602,0.4076628231159781,71.35584928432013,3.40416387609954
5,community,user experience,8.886482816963321,0.5382092784776132,0.5703266407721452,0.2677000727866406
4,community,user experience,9.763306902566478,0.7236370740889201,1.5700186741060884,0.7589928405793355
5,expert,ethical,33.64637052803977,0.14894120772761452,28.164194843765312,1.6476598952349566
5,crowdsourcing,bias,4.864777762025578,0.6443478169280125,1.0180168057805083,0.5043790329195796
5,community,privacy,8.298132459349114,0.33999319624309066,53.70030619848754,2.9579129926058325
4,community,bias,5.689861958379275,0.7373544734827647,19.0671862777396,2.711994086991511
5,crowdsourcing,bias,9.740445538103135,0.7674289479220531,22.968029819895364,2.9245762226801757
5,crowdsourcing,ethical,11.466383689641512,0.8667861476547299,300.19998205940226,5.565321565142568
5,community,privacy,3.183491621263222,0.54850687211734,19.817216167797234,2.47400403622541
5,community,privacy,2.862884782236561,0.5321083470300524,28.715644425099573,2.7899271694255647
